Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.39794 1.5693535805 2.5443087167    1.562  3.335  3.5350  0.389    3  0.000  0.368    81.94    47.23    30.91    24.06    19.66  2 -2.67e-09      0.00 6.875e-01 2.971e-01 1.826e-03 1.818e-03 6.614e-03 -1.000 1.541e-02 -3.567 2.351 0.709 -0.800 -2.173 -3.747 -5.356 -6.249 -6.530
0.0152 0.01508 9.39794 1.5693535805 2.5443087167    1.562  1.731  3.6797  2.571    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.979e-01 1.834e-03 1.797e-03 6.622e-03 -1.000 1.541e-02 0.442 2.675 1.814 0.798 0.205 -0.273 -0.973 -1.530 -1.608
0.0152 0.01508 9.39794 1.5699881315 2.5443558075    1.562  1.747  3.6784  2.550    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.979e-01 1.834e-03 1.798e-03 6.621e-03 -1.000 1.541e-02 0.403 2.663 1.788 0.766 0.169 -0.311 -1.016 -1.578 -1.656
0.0152 0.01508 9.39794 1.5706884861 2.5444077309    1.563  1.753  3.6780  2.543    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.834e-03 1.799e-03 6.621e-03 -1.000 1.541e-02 0.387 2.655 1.776 0.753 0.155 -0.326 -1.032 -1.595 -1.674
0.0152 0.01508 9.39794 1.5714000463 2.5444604306    1.564  1.753  3.6783  2.544    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.833e-03 1.800e-03 6.620e-03 -1.000 1.541e-02 0.387 2.650 1.774 0.751 0.154 -0.326 -1.031 -1.594 -1.672
0.0152 0.01508 9.39794 1.5721069574 2.5445127317    1.565  1.752  3.6786  2.547    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.833e-03 1.801e-03 6.619e-03 -1.000 1.541e-02 0.390 2.645 1.773 0.752 0.156 -0.324 -1.028 -1.589 -1.668
0.0152 0.01508 9.39794 1.5727562904 2.5445607251    1.565  1.751  3.6789  2.549    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.833e-03 1.802e-03 6.619e-03 -1.000 1.541e-02 0.392 2.641 1.772 0.752 0.157 -0.322 -1.025 -1.585 -1.664
0.0152 0.01508 9.39794 1.5734543800 2.5446122715    1.566  1.751  3.6792  2.551    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.832e-03 1.803e-03 6.618e-03 -1.000 1.541e-02 0.394 2.636 1.770 0.752 0.158 -0.321 -1.022 -1.582 -1.660
0.0152 0.01508 9.39794 1.5741810799 2.5446658746    1.567  1.750  3.6795  2.553    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.832e-03 1.804e-03 6.617e-03 -1.000 1.541e-02 0.395 2.631 1.769 0.752 0.159 -0.319 -1.020 -1.578 -1.656
0.0152 0.01508 9.39794 1.5748835802 2.5447176385    1.568  1.749  3.6798  2.555    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.832e-03 1.805e-03 6.617e-03 -1.000 1.541e-02 0.397 2.627 1.767 0.751 0.159 -0.318 -1.018 -1.575 -1.653
0.0152 0.01508 9.39794 1.5755782127 2.5447687706    1.568  1.749  3.6800  2.557    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.866e-01 2.980e-01 1.831e-03 1.806e-03 6.616e-03 -1.000 1.541e-02 0.397 2.622 1.765 0.751 0.159 -0.317 -1.016 -1.573 -1.651
0.0152 0.01508 9.39794 1.5763148069 2.5448229348    1.569  1.749  3.6803  2.558    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.980e-01 1.831e-03 1.807e-03 6.615e-03 -1.000 1.541e-02 0.397 2.617 1.763 0.749 0.159 -0.317 -1.015 -1.571 -1.649
0.0152 0.01508 9.39794 1.5770174265 2.5448745466    1.570  1.749  3.6805  2.559    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.831e-03 1.808e-03 6.615e-03 -1.000 1.541e-02 0.397 2.612 1.760 0.748 0.158 -0.318 -1.015 -1.570 -1.647
0.0152 0.01508 9.39794 1.5776920319 2.5449240508    1.571  1.749  3.6807  2.560    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.831e-03 1.809e-03 6.614e-03 -1.000 1.541e-02 0.397 2.608 1.758 0.746 0.157 -0.318 -1.015 -1.569 -1.647
0.0152 0.01508 9.39794 1.5783699751 2.5449737509    1.571  1.750  3.6809  2.560    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.830e-03 1.810e-03 6.613e-03 -1.000 1.541e-02 0.396 2.603 1.755 0.744 0.156 -0.319 -1.015 -1.569 -1.646
0.0152 0.01508 9.39794 1.5791116953 2.5450280703    1.572  1.750  3.6811  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.830e-03 1.811e-03 6.613e-03 -1.000 1.541e-02 0.395 2.598 1.752 0.742 0.154 -0.321 -1.015 -1.569 -1.646
0.0152 0.01508 9.39794 1.5792688131 2.5450395692    1.572  1.750  3.6811  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.830e-03 1.811e-03 6.613e-03 -1.000 1.541e-02 0.394 2.597 1.752 0.742 0.154 -0.321 -1.016 -1.569 -1.646
0.0152 0.01508 9.39794 1.5793566704 2.5450459980    1.572  1.750  3.6811  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.830e-03 1.811e-03 6.612e-03 -1.000 1.541e-02 0.394 2.597 1.751 0.741 0.153 -0.321 -1.016 -1.569 -1.646
0.0152 0.01508 9.39794 1.5800577402 2.5450972682    1.573  1.751  3.6813  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.829e-03 1.812e-03 6.612e-03 -1.000 1.541e-02 0.393 2.592 1.748 0.739 0.151 -0.323 -1.017 -1.570 -1.647
0.0152 0.01508 9.39794 1.5807429552 2.5451473283    1.574  1.752  3.6814  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.829e-03 1.813e-03 6.611e-03 -1.000 1.541e-02 0.391 2.587 1.745 0.736 0.149 -0.325 -1.018 -1.571 -1.648
0.0152 0.01508 9.39794 1.5814549923 2.5451992952    1.575  1.753  3.6815  2.561    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.865e-01 2.981e-01 1.829e-03 1.814e-03 6.610e-03 -1.000 1.541e-02 0.388 2.583 1.741 0.733 0.146 -0.327 -1.021 -1.573 -1.650
0.0152 0.01508 9.39794 1.5821675062 2.5452512430    1.575  1.754  3.6816  2.560    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.981e-01 1.828e-03 1.815e-03 6.610e-03 -1.000 1.541e-02 0.385 2.578 1.738 0.730 0.143 -0.330 -1.023 -1.575 -1.652
0.0152 0.01508 9.39794 1.5828672647 2.5453022085    1.576  1.755  3.6817  2.559    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.828e-03 1.816e-03 6.609e-03 -1.000 1.541e-02 0.382 2.574 1.734 0.726 0.140 -0.334 -1.026 -1.578 -1.655
0.0152 0.01508 9.39794 1.5835660696 2.5453530529    1.577  1.757  3.6817  2.558    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.828e-03 1.817e-03 6.608e-03 -1.000 1.541e-02 0.378 2.569 1.730 0.722 0.136 -0.338 -1.030 -1.582 -1.659
0.0152 0.01508 9.39794 1.5842783451 2.5454048243    1.578  1.759  3.6817  2.556    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.828e-03 1.818e-03 6.608e-03 -1.000 1.541e-02 0.374 2.565 1.725 0.718 0.131 -0.342 -1.035 -1.586 -1.663
0.0152 0.01508 9.39794 1.5844537020 2.5454175618    1.578  1.759  3.6817  2.556    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.827e-03 1.818e-03 6.608e-03 -1.000 1.541e-02 0.372 2.564 1.724 0.716 0.130 -0.343 -1.036 -1.587 -1.664
0.0152 0.01508 9.39794 1.5845940113 2.5454277512    1.578  1.759  3.6817  2.555    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.827e-03 1.818e-03 6.607e-03 -1.000 1.541e-02 0.371 2.563 1.723 0.715 0.129 -0.344 -1.037 -1.589 -1.665
0.0152 0.01508 9.39794 1.5853220224 2.5454805869    1.579  1.762  3.6816  2.553    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.827e-03 1.819e-03 6.607e-03 -1.000 1.541e-02 0.365 2.558 1.718 0.710 0.123 -0.350 -1.043 -1.595 -1.672
0.0152 0.01508 9.39794 1.5860166550 2.5455309481    1.579  1.765  3.6815  2.550    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.827e-03 1.820e-03 6.606e-03 -1.000 1.541e-02 0.359 2.554 1.712 0.704 0.117 -0.357 -1.050 -1.602 -1.679
0.0152 0.01508 9.39794 1.5867102146 2.5455811809    1.580  1.768  3.6813  2.546    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.826e-03 1.821e-03 6.605e-03 -1.000 1.541e-02 0.351 2.549 1.706 0.697 0.110 -0.364 -1.058 -1.611 -1.688
0.0152 0.01508 9.39794 1.5874069929 2.5456315959    1.581  1.771  3.6811  2.542    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.826e-03 1.822e-03 6.605e-03 -1.000 1.541e-02 0.342 2.545 1.699 0.689 0.101 -0.373 -1.068 -1.622 -1.699
0.0152 0.01508 9.39794 1.5880992413 2.5456816329    1.582  1.775  3.6808  2.537    4  0.000  0.369     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.864e-01 2.982e-01 1.826e-03 1.823e-03 6.604e-03 -1.000 1.541e-02 0.332 2.540 1.692 0.680 0.092 -0.383 -1.080 -1.634 -1.711
0.0152 0.01508 9.39794 1.5888029337 2.5457324457    1.582  1.780  3.6804  2.531    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.982e-01 1.825e-03 1.824e-03 6.604e-03 -1.000 1.541e-02 0.320 2.535 1.684 0.671 0.081 -0.395 -1.092 -1.647 -1.725
0.0152 0.01508 9.39794 1.5894999504 2.5457827254    1.583  1.786  3.6800  2.524    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.825e-03 1.825e-03 6.603e-03 -1.000 1.541e-02 0.306 2.530 1.674 0.659 0.068 -0.409 -1.108 -1.664 -1.742
0.0152 0.01508 9.39794 1.5901987553 2.5458330832    1.584  1.791  3.6795  2.516    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.825e-03 1.826e-03 6.602e-03 -1.000 1.541e-02 0.291 2.525 1.664 0.647 0.055 -0.423 -1.124 -1.682 -1.760
0.0152 0.01508 9.39794 1.5909323692 2.5458858947    1.585  1.800  3.6788  2.505    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.827e-03 6.602e-03 -1.000 1.541e-02 0.270 2.519 1.650 0.630 0.036 -0.444 -1.147 -1.707 -1.786
0.0152 0.01508 9.39794 1.5916407108 2.5459368338    1.585  1.816  3.6773  2.483    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.828e-03 6.601e-03 -1.000 1.541e-02 0.229 2.514 1.627 0.598 -0.001 -0.484 -1.193 -1.757 -1.837
0.0152 0.01508 9.39794 1.5923519135 2.5459879262    1.586  1.849  3.6743  2.439    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.829e-03 6.600e-03 -1.000 1.541e-02 0.148 2.508 1.580 0.534 -0.075 -0.564 -1.284 -1.857 -1.938
0.0152 0.01508 9.39794 1.5927443504 2.5460160962    1.587  1.885  3.6711  2.389    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.829e-03 6.600e-03 -1.000 1.541e-02 0.057 2.500 1.528 0.462 -0.157 -0.653 -1.386 -1.968 -2.051
0.0152 0.01508 9.39794 1.5929514170 2.5460309535    1.587  1.923  3.6677  2.338    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.830e-03 6.600e-03 -1.000 1.541e-02 -0.038 2.493 1.475 0.389 -0.242 -0.745 -1.491 -2.082 -2.168
0.0152 0.01508 9.39794 1.5930522680 2.5460381881    1.587  1.958  3.6647  2.291    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.830e-03 6.600e-03 -1.000 1.541e-02 -0.125 2.486 1.425 0.321 -0.321 -0.830 -1.587 -2.188 -2.275
0.0152 0.01508 9.39794 1.5931037664 2.5460418819    1.587  1.991  3.6619  2.248    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.824e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.207 2.480 1.379 0.258 -0.393 -0.910 -1.677 -2.286 -2.375
0.0152 0.01508 9.39794 1.5931347609 2.5460441049    1.587  2.026  3.6589  2.200    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.296 2.474 1.329 0.189 -0.473 -0.996 -1.776 -2.393 -2.484
0.0152 0.01508 9.39794 1.5931544304 2.5460455156    1.587  2.064  3.6558  2.150    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.389 2.469 1.278 0.119 -0.555 -1.086 -1.877 -2.504 -2.597
0.0152 0.01508 9.39794 1.5931673050 2.5460464390    1.587  2.098  3.6530  2.104    4  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.475 2.465 1.231 0.054 -0.631 -1.169 -1.972 -2.608 -2.702
0.0152 0.01508 9.39794 1.5931674242 2.5460464475    1.587  2.099  3.6529  2.104    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.477 2.465 1.230 0.052 -0.632 -1.170 -1.974 -2.609 -2.704
0.0152 0.01508 9.39794 1.5931687355 2.5460465416    1.587  2.103  3.6526  2.098    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.488 2.464 1.224 0.044 -0.642 -1.181 -1.986 -2.622 -2.718
0.0152 0.01508 9.39794 1.5931795835 2.5460473196    1.587  2.142  3.6493  2.046    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.586 2.459 1.170 -0.030 -0.728 -1.275 -2.093 -2.739 -2.837
0.0152 0.01508 9.39794 1.5931906700 2.5460481146    1.587  2.183  3.6461  1.992    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.687 2.454 1.116 -0.105 -0.816 -1.372 -2.203 -2.859 -2.959
0.0152 0.01508 9.39794 1.5932064056 2.5460492431    1.587  2.218  3.6433  1.946    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.774 2.432 1.071 -0.172 -0.891 -1.454 -2.296 -2.956 -3.061
0.0152 0.01508 9.39794 1.5932345390 2.5460512606    1.587  2.207  3.6442  1.960    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.748 2.438 1.084 -0.152 -0.868 -1.429 -2.268 -2.927 -3.029
0.0152 0.01508 9.39794 1.5932865143 2.5460549877    1.587  2.160  3.6481  2.023    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.863e-01 2.983e-01 1.823e-03 1.830e-03 6.599e-03 -1.000 1.541e-02 -0.629 2.456 1.146 -0.063 -0.766 -1.316 -2.139 -2.790 -2.888
0.0152 0.01508 9.39794 1.5938185453 2.5460931227    1.588  2.144  3.6493  2.043    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-14      0.00 6.863e-01 2.979e-01 1.823e-03 1.831e-03 6.599e-03 -1.000 1.587e-02 -0.591 2.457 1.166 -0.035 -0.733 -1.280 -2.098 -2.745 -2.842
0.0152 0.01508 9.39794 1.5941703320 2.5461183221    1.588  2.182  3.6462  1.994    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-10      0.00 6.863e-01 2.978e-01 1.823e-03 1.831e-03 6.598e-03 -1.000 1.597e-02 -0.685 2.454 1.117 -0.104 -0.814 -1.369 -2.200 -2.856 -2.955
0.0152 0.01508 9.39794 1.5944439173 2.5461379108    1.588  2.222  3.6429  1.940    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-10      0.00 6.863e-01 2.978e-01 1.823e-03 1.832e-03 6.598e-03 -1.000 1.597e-02 -0.786 2.430 1.065 -0.181 -0.901 -1.464 -2.309 -2.970 -3.074
0.0152 0.01508 9.39794 1.5946646929 2.5461537128    1.588  2.262  3.6396  1.887    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-10      0.00 6.862e-01 2.978e-01 1.823e-03 1.832e-03 6.598e-03 -1.000 1.597e-02 -0.886 2.402 1.013 -0.258 -0.987 -1.558 -2.416 -3.082 -3.191
0.0152 0.01508 9.39794 1.5948511362 2.5461670535    1.588  2.303  3.6363  1.833    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-10      0.00 6.862e-01 2.978e-01 1.823e-03 1.832e-03 6.598e-03 -1.000 1.597e-02 -0.986 2.376 0.962 -0.333 -1.070 -1.651 -2.523 -3.195 -3.310
0.0152 0.01508 9.39794 1.5950127840 2.5461786171    1.587  2.343  3.6329  1.779    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -4.53e-10      0.00 6.862e-01 2.978e-01 1.823e-03 1.832e-03 6.598e-03 -1.000 1.597e-02 -1.088 2.346 0.909 -0.409 -1.155 -1.745 -2.631 -3.308 -3.429
0.0152 0.01508 9.39794 1.5951533318 2.5461886690    1.587  2.384  3.6296  1.725    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-10      0.00 6.862e-01 2.978e-01 1.823e-03 1.833e-03 6.598e-03 -1.000 1.597e-02 -1.190 2.314 0.855 -0.486 -1.240 -1.838 -2.739 -3.422 -3.548
0.0152 0.01508 9.39794 1.5952763557 2.5461974661    1.587  2.424  3.6263  1.671    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-10      0.00 6.862e-01 2.978e-01 1.823e-03 1.833e-03 6.597e-03 -1.000 1.597e-02 -1.291 2.278 0.801 -0.560 -1.322 -1.930 -2.846 -3.535 -3.667
0.0152 0.01508 9.39794 1.5953861475 2.5462053156    1.587  2.465  3.6229  1.617    7  0.000  0.368     0.00     0.00     0.00     0.00     0.00 -1 -8.15e-10      0.00 6.862e-01 2.978e-01 1.822e-03 1.833e-03 6.597e-03 -1.000 1.597e-02 -1.392 2.240 0.747 -0.634 -1.403 -2.022 -2.953 -3.647 -3.786
0.0152 0.01508 9.39794 1.5954860449 2.5462124566    1.587  2.505  3.6196  1.564    7  0.000  0.368     7.65     5.67     4.08     3.08     2.50  4 -9.98e-10      0.00 6.862e-01 2.978e-01 1.822e-03 1.833e-03 6.597e-03 -1.000 1.597e-02 -1.493 2.203 0.693 -0.707 -1.484 -2.113 -3.058 -3.759 -3.904
0.0152 0.01508 9.39794 1.5955781937 2.5462190428    1.586  2.545  3.6163  1.510    7  0.000  0.368     8.53     6.25     4.48     3.38     2.75  4 -1.21e-09      0.00 6.862e-01 2.978e-01 1.822e-03 1.833e-03 6.597e-03 -1.000 1.597e-02 -1.593 2.165 0.641 -0.778 -1.562 -2.202 -3.164 -3.870 -4.022
0.0152 0.01508 9.39794 1.5956443548 2.5462237711    1.586  2.576  3.6127  1.465    7  0.000  0.368     9.33     6.77     4.84     3.66     2.98  4  -1.4e-09      0.00 6.862e-01 2.978e-01 1.822e-03 1.833e-03 6.597e-03 -1.000 1.597e-02 -1.669 2.187 0.620 -0.817 -1.615 -2.269 -3.247 -3.964 -4.121
0.0152 0.01508 9.39794 1.5957254171 2.5462295636    1.585  2.616  3.6069  1.401    7  0.000  0.368    10.62     7.60     5.40     4.09     3.33  4  -1.7e-09      0.00 6.862e-01 2.978e-01 1.822e-03 1.834e-03 6.597e-03 -1.000 1.597e-02 -1.770 2.255 0.615 -0.851 -1.673 -2.355 -3.361 -4.095 -4.260
0.0152 0.01508 9.39794 1.5957988501 2.5462348104    1.585  2.656  3.6034  1.348    7  0.000  0.368    11.84     8.38     5.93     4.50     3.66  4 -2.06e-09      0.00 6.862e-01 2.978e-01 1.821e-03 1.834e-03 6.597e-03 -1.000 1.597e-02 -1.870 2.264 0.576 -0.909 -1.746 -2.446 -3.468 -4.212 -4.382
0.0152 0.01508 9.39794 1.5958720446 2.5462400396    1.584  2.696  3.6000  1.294    7  0.000  0.368    13.20     9.23     6.50     4.94     4.02  4 -2.51e-09      0.00 6.862e-01 2.978e-01 1.820e-03 1.835e-03 6.597e-03 -1.000 1.597e-02 -1.970 2.272 0.536 -0.969 -1.819 -2.536 -3.576 -4.329 -4.504
0.0152 0.01508 9.39794 1.5959452391 2.5462452683    1.583  2.736  3.5965  1.239    7  0.000  0.367    14.74    10.19     7.15     5.44     4.43  4 -3.02e-09      0.00 6.862e-01 2.978e-01 1.817e-03 1.838e-03 6.597e-03 -1.000 1.596e-02 -2.071 2.276 0.501 -1.020 -1.886 -2.627 -3.685 -4.448 -4.628
0.0152 0.01508 9.39794 1.5960168839 2.5462503857    1.582  2.778  3.5928  1.182    7  0.000  0.367    16.53    11.29     7.89     6.01     4.89  4 -3.67e-09      0.00 6.862e-01 2.979e-01 1.814e-03 1.842e-03 6.597e-03 -1.000 1.592e-02 -2.175 2.283 0.466 -1.072 -1.955 -2.721 -3.798 -4.571 -4.757
0.0152 0.01508 9.39794 1.5960794687 2.5462548556    1.581  2.823  3.5887  1.121    7  0.000  0.366    18.70    12.61     8.76     6.68     5.45  4 -4.53e-09      0.00 6.862e-01 2.979e-01 1.811e-03 1.846e-03 6.597e-03 -1.000 1.592e-02 -2.286 2.290 0.432 -1.123 -2.025 -2.820 -3.919 -4.703 -4.895
0.0152 0.01508 9.39794 1.5961221457 2.5462579033    1.580  2.868  3.5846  1.059    7  0.000  0.365    21.22    14.12     9.76     7.46     6.08  4 -5.61e-09      0.00 6.862e-01 2.979e-01 1.808e-03 1.849e-03 6.597e-03 -1.000 1.592e-02 -2.401 2.294 0.402 -1.168 -2.090 -2.920 -4.043 -4.838 -5.036
0.0152 0.01508 9.39794 1.5961505175 2.5462599294    1.580  2.910  3.5806  1.001    7  0.000  0.365    23.86    15.68    10.79     8.26     6.73  3 -6.79e-09      0.00 6.862e-01 2.979e-01 1.805e-03 1.853e-03 6.597e-03 -1.000 1.592e-02 -2.506 2.300 0.375 -1.209 -2.150 -3.013 -4.157 -4.963 -5.167
0.0152 0.01508 9.39794 1.5961749554 2.5462616745    1.579  2.952  3.5765  0.942    7  0.000  0.364    26.84    17.42    11.93     9.14     7.46  3 -8.19e-09      0.00 6.862e-01 2.979e-01 1.803e-03 1.855e-03 6.597e-03 -1.000 1.592e-02 -2.610 2.308 0.365 -1.228 -2.192 -3.102 -4.273 -5.088 -5.299
0.0152 0.01508 9.39794 1.5961972475 2.5462632663    1.578  2.993  3.5723  0.884    7  0.000  0.364    30.20    19.36    13.19    10.13     8.26  3 -9.88e-09      0.00 6.862e-01 2.979e-01 1.802e-03 1.857e-03 6.597e-03 -1.000 1.592e-02 -2.714 2.317 0.359 -1.241 -2.230 -3.189 -4.388 -5.212 -5.430
0.0152 0.01508 9.39794 1.5962179899 2.5462647474    1.577  3.034  3.5682  0.827    7  0.000  0.364    33.90    21.47    14.56    11.20     9.13  3 -1.19e-08      0.00 6.862e-01 2.979e-01 1.800e-03 1.859e-03 6.597e-03 -1.000 1.592e-02 -2.815 2.324 0.361 -1.243 -2.260 -3.271 -4.500 -5.334 -5.558
0.0152 0.01508 9.39794 1.5962381363 2.5462661859    1.576  3.075  3.5638  0.767    7  0.000  0.364    38.22    23.89    16.13    12.42    10.14  3 -1.43e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.597e-03 -1.000 1.592e-02 -2.919 2.329 0.373 -1.230 -2.278 -3.353 -4.617 -5.460 -5.691
0.0152 0.01508 9.39794 1.5962566137 2.5462675052    1.575  3.113  3.5598  0.714    7  0.000  0.363    42.59    26.32    17.69    13.64    11.14  3  -1.7e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.012 2.335 0.387 -1.214 -2.291 -3.426 -4.722 -5.573 -5.811
